Existence of nearby care centers - exists,Existence of special needs care centers - does not exist,Existence of health resources - exists,Type and size of medical resources - Hospitals,Existence of a first aid center - exists,Town,Observation URI,Total number of care centers,Type and size of medical resources - Clinics,Existence of special needs care centers - exists,Type and size of medical resources - Pharmacies,Total number of first aid centers,Type and size of medical resources - Labs and Radiology ,references,Percentage of towns with special needs indiciduals - Without special needs,Percentage of towns with special needs indiciduals - With special needs,refArea,publisher,dataset,Type and size of medical resources - Medical Centers
0,1,0,0,0,Seraal,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Seraal,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Zgharta_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Serraaine Et-Tahta,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Serraaine+Et-Tahta,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,1,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Sfaray,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sfaray,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Sfaynet El-Qaitaa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sfaynet+El-Qaitaa,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Sfinet Ed-Draib,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sfinet+Ed-Draib,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Sfireh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sfireh,0,1,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/MiniyehâDanniyeh_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Shawagheer El-Faouqa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Shawagheer+El-Faouqa,2,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Hermel_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Shayleh Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Shayleh+Kesrouane,0,0,1,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,1,0,Sibline,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sibline,0,0,0,12,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Sindianet Zeidane,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sindianet+Zeidane,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Sini,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sini,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,https://dbpedia.org/page/Nabatieh_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,1,3,1,Sinn El-Fil,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sinn+El-Fil,0,3,1,25,2,2,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,1
0,0,0,0,0,Sir Ed-Danniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sir+Ed-Danniyeh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/MiniyehâDanniyeh_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Sir El-Gharbiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sir+El-Gharbiyeh,0,1,0,2,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Nabatieh_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,2,1,Sirhmoul,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sirhmoul,2,3,0,3,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Sirjbal,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sirjbal,2,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,1,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,1,1,Sohmor,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sohmor,2,1,0,4,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Western_Beqaa_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Soltan Yacoub el Aradi,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Soltan+Yacoub+el+Aradi,0,1,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Western_Beqaa_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Souairi,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Souairi,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Western_Beqaa_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Souaisset Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Souaisset+Aakkar,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Soufaileh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Soufaileh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Soultaniyet Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Soultaniyet+Bent+Jbeil,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bint_Jbeil_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Souq El-Gharb,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Souq+El-Gharb,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Sour,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Sour,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Srar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Srar,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Srayri,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Srayri,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Srifa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Srifa,1,1,0,4,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Srobbine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Srobbine,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Bint_Jbeil_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Taaid,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Taaid,0,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,1,0,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Taalbaya,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Taalbaya,1,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/ZahlÃ©_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Taazaniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Taazaniyeh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Tabarja,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tabarja,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Tahouitat El Ghadir,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tahouitat+El+Ghadir,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Baabda_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Taibet Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Taibet+Baalbek,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Tal Aabbas,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tal+Aabbas,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,0,Talia,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Talia,1,1,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Tall Aabbas Ech-Charqi,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tall+Aabbas+Ech-Charqi,1,3,0,2,3,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Tall Bireh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tall+Bireh,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Tall Hmayra,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tall+Hmayra,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Tall Meaayan Tall Kiri,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tall+Meaayan+Tall+Kiri,0,1,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Tall Znoub,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tall+Znoub,1,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,1,0,http://dbpedia.org/resource/Western_Beqaa_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Tallet Chattaha,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tallet+Chattaha,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Talloussa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Talloussa,2,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Tanbourit,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tanbourit,2,1,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,2,1,Tannoura,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tannoura,2,2,0,9,2,1,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Beqaa_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,1
1,1,1,1,1,Tannourine El-Faouqa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tannourine+El-Faouqa,3,1,0,1,3,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Batroun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,2
0,1,1,0,0,Taraiya,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Taraiya,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Tarchich,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tarchich,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Baabda_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Tartij,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tartij,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Tawfiqiya,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tawfiqiya,0,1,0,3,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Taybet Matjaayoun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Taybet+Matjaayoun,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,0,1,0,1,Tayr Debbeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tayr+Debbeh,1,2,1,3,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Tayr Falsay,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tayr+Falsay,0,1,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Tayr Harfa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tayr+Harfa,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Teffahta,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Teffahta,0,1,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Temnine El-Faouqa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Temnine+El-Faouqa,2,0,0,6,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,1,0,Temnine Et-Tahta,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Temnine+Et-Tahta,0,1,0,7,0,1,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Terbol Zahleh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Terbol+Zahleh,0,1,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/ZahlÃ©_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Thoum,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Thoum,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Batroun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,1,1,Tibnine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tibnine,0,1,0,5,1,1,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bint_Jbeil_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Tikrit,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tikrit,0,1,0,3,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,1
0,0,0,0,0,Tiri,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tiri,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Bint_Jbeil_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Tleil,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tleil,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Torbol Menie,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Torbol+Menie,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/MiniyehâDanniyeh_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Toula,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Toula,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Zgharta_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Toula El-Batroun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Toula+El-Batroun,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Batroun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Touline,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Touline,2,2,0,1,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Toura,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Toura,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,1
1,0,1,12,1,Trablous ,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Trablous+,0,43,1,108,11,60,https://impact.cib.gov.lb/home#open_data_section,0,1,"http://dbpedia.org/resource/Tripoli_District,_Lebanon",Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,11
0,1,0,0,0,Tshea,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Tshea,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
